Day,Month,PM10_mask,PM2.5,Retrospective,UTC Hour,Year
7,5,1.00,37.1,0,13,2018
7,5,1.00,35.5,0,15,2018
7,5,1.00,35.7,0,16,2018
7,5,1.00,21.2,0,16,2018
7,5,1.00,13.4,0,18,2018
7,5,1.00,25.1,0,19,2018
7,5,1.00,23.7,0,19,2018
7,5,1.00,23.5,0,21,2018
7,5,1.00,21.4,0,22,2018
7,5,1.00,19.7,0,22,2018
8,5,1.00,20.4,0,0,2018
8,5,1.00,21.3,0,1,2018
8,5,1.00,20.1,0,1,2018
8,5,1.00,28.7,0,3,2018
8,5,1.00,34.3,0,4,2018
8,5,1.00,32.1,0,4,2018
8,5,1.00,33.1,0,6,2018
8,5,1.00,19.8,0,7,2018
8,5,1.00,18.7,0,9,2018
8,5,1.00,20.1,0,10,2018
8,5,1.00,21.5,0,10,2018
8,5,1.00,33.8,0,12,2018
8,5,1.00,35.2,0,13,2018
8,5,1.00,37.5,0,13,2018
8,5,1.00,32.5,0,15,2018
8,5,1.00,21.7,0,16,2018
8,5,1.00,8.0,0,16,2018
8,5,1.00,7.9,0,18,2018
8,5,1.00,19.7,0,19,2018
8,5,1.00,25.8,0,19,2018
8,5,1.00,26.0,0,21,2018
8,5,1.00,20.3,0,22,2018
8,5,1.00,20.6,0,22,2018
9,5,1.00,23.2,0,0,2018
9,5,1.00,17.3,0,1,2018
9,5,1.00,22.4,0,1,2018
9,5,1.00,23.1,0,3,2018
9,5,1.00,25.0,0,4,2018
9,5,1.00,36.8,0,4,2018
9,5,1.00,31.2,0,6,2018
9,5,1.00,30.0,0,7,2018
9,5,1.00,33.8,0,7,2018
9,5,1.00,18.1,0,9,2018
9,5,1.00,26.6,0,10,2018
9,5,1.00,32.2,0,10,2018
9,5,1.00,36.8,0,12,2018
9,5,1.00,43.0,0,13,2018
9,5,1.00,42.2,0,13,2018
9,5,1.00,39.1,0,15,2018
9,5,1.00,31.5,0,16,2018
9,5,1.00,23.3,0,16,2018
9,5,1.00,22.4,0,18,2018
9,5,1.00,23.0,0,19,2018
9,5,1.00,28.7,0,19,2018
9,5,1.00,29.0,0,21,2018
9,5,1.00,29.1,0,22,2018
9,5,1.00,28.4,0,22,2018
10,5,1.00,17.8,0,0,2018
10,5,1.00,17.3,0,1,2018
10,5,1.00,23.8,0,1,2018
10,5,1.00,26.8,0,3,2018
10,5,1.00,34.3,0,4,2018
10,5,1.00,32.6,0,4,2018
10,5,1.00,32.5,0,6,2018
10,5,1.00,29.3,0,7,2018
10,5,1.00,17.8,0,7,2018
10,5,1.00,18.0,0,9,2018
10,5,1.00,24.5,0,10,2018
10,5,1.00,24.1,0,10,2018
10,5,1.00,40.9,0,12,2018
10,5,1.00,40.6,0,13,2018
10,5,1.00,36.9,0,13,2018
10,5,1.00,34.9,0,15,2018
10,5,1.00,17.2,0,16,2018
10,5,1.00,20.0,0,16,2018
10,5,1.00,23.3,0,18,2018
10,5,1.00,24.5,0,19,2018
10,5,1.00,23.9,0,19,2018
10,5,1.00,17.4,0,21,2018
10,5,1.00,16.8,0,22,2018
10,5,1.00,17.0,0,22,2018
11,5,1.00,8.0,0,0,2018
11,5,1.00,8.1,0,1,2018
11,5,1.00,12.1,0,1,2018
11,5,1.00,13.1,0,3,2018
11,5,1.00,49.7,0,4,2018
11,5,1.00,53.9,0,4,2018
11,5,1.00,26.9,0,6,2018
11,5,1.00,20.8,0,7,2018
11,5,1.00,11.5,0,7,2018
11,5,1.00,11.8,0,9,2018
11,5,1.00,5.2,0,10,2018
11,5,1.00,14.1,0,10,2018
11,5,1.00,14.5,0,12,2018
11,5,1.00,22.4,0,13,2018
11,5,1.00,17.6,0,13,2018
11,5,1.00,14.7,0,15,2018
11,5,1.00,10.1,0,16,2018
11,5,1.00,9.2,0,16,2018
11,5,1.00,8.2,0,18,2018
11,5,1.00,8.2,0,19,2018
11,5,1.00,18.5,0,19,2018
11,5,1.00,15.4,0,21,2018
11,5,1.00,15.7,0,22,2018
11,5,1.00,10.2,0,22,2018
12,5,1.00,10.3,0,0,2018
12,5,1.00,13.6,0,1,2018
12,5,1.00,10.5,0,1,2018
12,5,1.00,13.5,0,3,2018
12,5,1.00,19.8,0,4,2018
12,5,1.00,21.2,0,4,2018
12,5,1.00,26.7,0,6,2018
12,5,1.00,19.0,0,7,2018
12,5,1.00,18.0,0,7,2018
12,5,1.00,3.8,0,9,2018
12,5,1.00,13.4,0,10,2018
12,5,1.00,14.4,0,10,2018
12,5,1.00,15.1,0,12,2018
12,5,1.00,17.2,0,13,2018
12,5,1.00,10.7,0,13,2018
12,5,1.00,5.9,0,15,2018
12,5,1.00,5.8,0,16,2018
12,5,1.00,4.5,0,16,2018
12,5,1.00,3.1,0,18,2018
12,5,1.00,5.9,0,19,2018
12,5,1.00,14.1,0,19,2018
12,5,1.00,14.9,0,21,2018
12,5,1.00,11.9,0,22,2018
12,5,1.00,11.6,0,22,2018
13,5,1.00,8.0,0,0,2018
13,5,1.00,7.8,0,1,2018
13,5,1.00,12.7,0,1,2018
13,5,1.00,12.1,0,3,2018
13,5,1.00,11.8,0,4,2018
13,5,1.00,20.2,0,4,2018
13,5,1.00,23.1,0,6,2018
13,5,1.00,20.6,0,7,2018
13,5,1.00,20.8,0,7,2018
13,5,1.00,7.4,0,9,2018
13,5,1.00,12.5,0,10,2018
13,5,1.00,19.9,0,10,2018
13,5,1.00,20.7,0,12,2018
13,5,1.00,18.7,0,13,2018
13,5,1.00,19.6,0,13,2018
13,5,1.00,23.3,0,15,2018
13,5,1.00,11.7,0,16,2018
13,5,1.00,10.0,0,16,2018
13,5,1.00,13.1,0,18,2018
13,5,1.00,13.8,0,19,2018
13,5,1.00,21.5,0,19,2018
13,5,1.00,17.1,0,21,2018
13,5,1.00,16.2,0,22,2018
13,5,1.00,16.4,0,22,2018
14,5,1.00,17.5,0,0,2018
14,5,1.00,8.7,0,1,2018
14,5,1.00,9.9,0,1,2018
14,5,1.00,10.2,0,3,2018
14,5,1.00,18.9,0,4,2018
14,5,1.00,19.2,0,4,2018
14,5,1.00,21.1,0,6,2018
14,5,1.00,15.4,0,7,2018
14,5,1.00,9.0,0,7,2018
14,5,1.00,6.9,0,9,2018
14,5,1.00,7.5,0,10,2018
14,5,1.00,19.1,0,10,2018
14,5,1.00,24.8,0,12,2018
14,5,1.00,24.5,0,13,2018
14,5,1.00,26.5,0,13,2018
14,5,1.00,26.3,0,15,2018
14,5,0.00,21.5,0,16,2018
14,5,1.00,22.8,0,16,2018
14,5,1.00,14.4,0,18,2018
14,5,1.00,19.1,0,19,2018
14,5,1.00,18.4,0,19,2018
14,5,1.00,17.3,0,21,2018
14,5,1.00,18.2,0,22,2018
14,5,0.00,21.1,0,22,2018
15,5,1.00,16.4,0,0,2018
15,5,1.00,4.7,0,1,2018
15,5,1.00,4.8,0,1,2018
15,5,1.00,5.3,0,3,2018
15,5,1.00,5.4,0,4,2018
15,5,1.00,12.9,0,4,2018
15,5,1.00,15.0,0,6,2018
15,5,1.00,28.8,0,7,2018
15,5,1.00,24.2,0,7,2018
15,5,1.00,9.8,0,9,2018
15,5,1.00,9.7,0,10,2018
15,5,1.00,13.6,0,10,2018
15,5,1.00,30.4,0,12,2018
15,5,1.00,33.8,0,13,2018
15,5,1.00,26.9,0,13,2018
15,5,1.00,22.4,0,15,2018
15,5,1.00,25.8,0,16,2018
15,5,1.00,15.0,0,16,2018
15,5,1.00,4.7,0,18,2018
15,5,1.00,4.3,0,19,2018
15,5,1.00,6.2,0,19,2018
15,5,1.00,11.7,0,21,2018
15,5,1.00,7.9,0,22,2018
15,5,1.00,12.0,0,22,2018
16,5,1.00,7.1,0,0,2018
16,5,1.00,6.8,0,1,2018
16,5,1.00,8.5,0,1,2018
16,5,1.00,9.7,0,3,2018
16,5,1.00,10.9,0,4,2018
16,5,1.00,12.0,0,4,2018
16,5,1.00,15.3,0,6,2018
16,5,1.00,20.3,0,7,2018
16,5,1.00,27.7,0,7,2018
16,5,1.00,16.8,0,9,2018
16,5,1.00,16.7,0,10,2018
16,5,1.00,19.6,0,10,2018
16,5,1.00,18.9,0,12,2018
16,5,1.00,20.2,0,13,2018
16,5,1.00,5.0,0,13,2018
16,5,1.00,4.3,0,15,2018
16,5,1.00,4.3,0,16,2018
16,5,1.00,4.5,0,16,2018
16,5,1.00,5.8,0,18,2018
16,5,1.00,4.9,0,19,2018
16,5,1.00,3.8,0,19,2018
16,5,1.00,12.9,0,21,2018
16,5,1.00,18.6,0,22,2018
16,5,1.00,14.4,0,22,2018
17,5,1.00,16.6,0,0,2018
17,5,1.00,10.1,0,1,2018
17,5,1.00,8.0,0,1,2018
17,5,1.00,13.8,0,3,2018
17,5,1.00,12.2,0,4,2018
17,5,1.00,12.4,0,4,2018
17,5,1.00,18.8,0,6,2018
17,5,1.00,24.2,0,7,2018
17,5,1.00,21.0,0,7,2018
17,5,1.00,18.1,0,9,2018
17,5,0.00,10.9,0,10,2018
17,5,0.00,10.4,0,10,2018
17,5,0.00,11.8,0,12,2018
17,5,0.00,11.8,0,13,2018
17,5,0.00,16.1,0,13,2018
17,5,0.00,14.2,0,15,2018
17,5,0.00,12.6,0,16,2018
17,5,0.00,13.6,0,16,2018
17,5,0.00,11.1,0,18,2018
17,5,0.00,13.9,0,19,2018
17,5,0.00,12.0,0,19,2018
17,5,0.00,9.9,0,21,2018
17,5,0.00,9.6,0,22,2018
17,5,0.00,13.2,0,22,2018
18,5,0.00,13.7,0,0,2018
18,5,0.00,9.9,0,1,2018
18,5,1.00,14.4,0,1,2018
18,5,1.00,17.0,0,3,2018
18,5,1.00,20.4,0,4,2018
18,5,1.00,17.8,0,4,2018
18,5,1.00,17.9,0,6,2018
18,5,1.00,14.6,0,7,2018
18,5,1.00,14.1,0,7,2018
18,5,1.00,7.6,0,9,2018
18,5,1.00,7.4,0,10,2018
18,5,1.00,12.8,0,10,2018
18,5,1.00,16.6,0,12,2018
18,5,1.00,6.0,0,13,2018
18,5,1.00,8.7,0,15,2018
18,5,1.00,9.6,0,16,2018
18,5,1.00,5.5,0,16,2018
18,5,1.00,3.7,0,18,2018
18,5,1.00,11.0,0,19,2018
18,5,1.00,12.2,0,19,2018
18,5,1.00,11.8,0,21,2018
18,5,1.00,14.1,0,22,2018
18,5,1.00,9.6,0,22,2018
19,5,1.00,4.1,0,0,2018
19,5,1.00,5.0,0,1,2018
19,5,1.00,5.7,0,1,2018
19,5,1.00,10.8,0,3,2018
19,5,1.00,10.0,0,4,2018
19,5,1.00,18.3,0,4,2018
19,5,1.00,17.7,0,6,2018
19,5,1.00,21.7,0,7,2018
19,5,1.00,9.6,0,7,2018
19,5,1.00,10.2,0,9,2018
19,5,1.00,5.5,0,10,2018
19,5,1.00,13.6,0,10,2018
19,5,1.00,14.2,0,12,2018
19,5,1.00,14.9,0,13,2018
19,5,1.00,22.4,0,13,2018
19,5,1.00,11.3,0,15,2018
19,5,1.00,11.7,0,16,2018
19,5,1.00,3.7,0,16,2018
19,5,1.00,4.5,0,18,2018
19,5,1.00,4.4,0,19,2018
19,5,1.00,19.8,0,19,2018
19,5,1.00,16.8,0,21,2018
19,5,1.00,16.1,0,22,2018
19,5,1.00,18.9,0,22,2018
20,5,1.00,10.9,0,0,2018
20,5,1.00,9.3,0,1,2018
20,5,1.00,8.7,0,1,2018
20,5,1.00,14.1,0,3,2018
20,5,1.00,18.2,0,4,2018
20,5,1.00,23.5,0,4,2018
20,5,1.00,24.7,0,6,2018
20,5,1.00,32.2,0,7,2018
20,5,1.00,18.7,0,7,2018
20,5,1.00,13.5,0,9,2018
20,5,1.00,13.5,0,10,2018
20,5,1.00,17.2,0,10,2018
20,5,1.00,12.8,0,12,2018
20,5,1.00,14.3,0,13,2018
20,5,1.00,17.4,0,13,2018
20,5,1.00,19.6,0,15,2018
20,5,1.00,15.3,0,16,2018
20,5,1.00,11.7,0,16,2018
20,5,1.00,15.4,0,18,2018
20,5,1.00,15.6,0,19,2018
20,5,1.00,24.0,0,19,2018
20,5,1.00,20.5,0,21,2018
20,5,1.00,23.4,0,22,2018
20,5,1.00,20.6,0,22,2018
21,5,1.00,19.7,0,0,2018
21,5,1.00,13.9,0,1,2018
21,5,1.00,13.2,0,1,2018
21,5,1.00,17.9,0,3,2018
21,5,1.00,37.4,0,4,2018
21,5,1.00,36.2,0,4,2018
21,5,1.00,34.0,0,6,2018
21,5,1.00,27.9,0,7,2018
21,5,1.00,34.0,0,7,2018
21,5,1.00,34.3,0,9,2018
21,5,1.00,5.0,0,10,2018
21,5,1.00,4.9,0,10,2018
21,5,1.00,3.7,0,12,2018
21,5,1.00,4.3,0,13,2018
21,5,1.00,23.5,0,13,2018
21,5,1.00,23.3,0,15,2018
21,5,1.00,10.3,0,16,2018
21,5,1.00,10.2,0,16,2018
21,5,1.00,9.7,0,18,2018
21,5,1.00,8.6,0,19,2018
21,5,0.00,14.3,0,19,2018
21,5,0.00,16.3,0,21,2018
21,5,0.00,13.9,0,22,2018
21,5,0.00,14.6,0,22,2018
22,5,0.00,13.5,0,0,2018
22,5,1.00,3.3,0,1,2018
22,5,1.00,5.2,0,1,2018
22,5,1.00,7.7,0,3,2018
22,5,1.00,7.0,0,4,2018
22,5,1.00,11.1,0,4,2018
22,5,1.00,11.9,0,6,2018
22,5,1.00,13.2,0,7,2018
22,5,1.00,13.0,0,7,2018
22,5,1.00,4.4,0,9,2018
22,5,1.00,10.1,0,10,2018
22,5,1.00,10.2,0,10,2018
22,5,1.00,20.2,0,12,2018
22,5,1.00,19.5,0,13,2018
22,5,1.00,14.3,0,13,2018
22,5,1.00,11.5,0,15,2018
22,5,1.00,10.9,0,16,2018
22,5,1.00,10.3,0,16,2018
22,5,1.00,4.9,0,18,2018
22,5,1.00,12.1,0,19,2018
22,5,1.00,12.8,0,19,2018
22,5,1.00,14.3,0,21,2018
22,5,1.00,12.9,0,22,2018
22,5,1.00,12.6,0,22,2018
23,5,1.00,6.1,0,0,2018
23,5,1.00,9.6,0,1,2018
23,5,1.00,9.5,0,1,2018
23,5,1.00,9.4,0,3,2018
23,5,1.00,23.0,0,4,2018
23,5,1.00,22.5,0,4,2018
23,5,1.00,18.3,0,6,2018
23,5,1.00,19.0,0,7,2018
23,5,1.00,4.8,0,7,2018
23,5,1.00,9.0,0,9,2018
23,5,1.00,11.0,0,10,2018
23,5,1.00,2.0,0,10,2018
23,5,1.00,2.7,0,12,2018
23,5,1.00,2.6,0,13,2018
23,5,1.00,16.4,0,13,2018
23,5,1.00,11.1,0,18,2018
23,5,1.00,14.6,0,19,2018
23,5,1.00,17.4,0,19,2018
23,5,1.00,16.1,0,21,2018
23,5,1.00,11.6,0,22,2018
23,5,1.00,10.1,0,22,2018
24,5,1.00,10.9,0,0,2018
24,5,1.00,12.1,0,1,2018
24,5,1.00,7.0,0,1,2018
24,5,1.00,8.0,0,4,2018
24,5,1.00,7.5,0,6,2018
24,5,1.00,9.5,0,7,2018
24,5,1.00,6.1,0,7,2018
24,5,1.00,6.0,0,9,2018
24,5,1.00,6.5,0,10,2018
24,5,1.00,7.5,0,10,2018
24,5,1.00,20.3,0,12,2018
24,5,1.00,9.5,0,13,2018
24,5,1.00,10.4,0,13,2018
24,5,1.00,10.1,0,15,2018
24,5,1.00,6.9,0,16,2018
24,5,1.00,8.0,0,16,2018
24,5,1.00,5.2,0,18,2018
24,5,1.00,4.8,0,19,2018
24,5,1.00,6.7,0,19,2018
24,5,1.00,14.2,0,21,2018
24,5,1.00,12.3,0,22,2018
24,5,1.00,11.9,0,22,2018
25,5,1.00,8.0,0,0,2018
25,5,1.00,8.0,0,1,2018
25,5,1.00,11.6,0,1,2018
25,5,1.00,12.5,0,3,2018
25,5,1.00,18.3,0,4,2018
25,5,1.00,18.3,0,4,2018
25,5,1.00,18.6,0,6,2018
25,5,1.00,14.6,0,7,2018
25,5,1.00,16.3,0,7,2018
25,5,1.00,8.1,0,9,2018
25,5,1.00,5.5,0,10,2018
25,5,1.00,9.6,0,10,2018
25,5,1.00,10.0,0,12,2018
25,5,1.00,16.1,0,13,2018
25,5,1.00,18.2,0,13,2018
25,5,1.00,5.5,0,15,2018
25,5,1.00,4.4,0,16,2018
25,5,1.00,2.3,0,16,2018
25,5,1.00,2.9,0,18,2018
25,5,1.00,3.3,0,19,2018
25,5,1.00,3.2,0,19,2018
25,5,1.00,9.6,0,21,2018
25,5,1.00,7.6,0,22,2018
25,5,1.00,9.0,0,22,2018
26,5,1.00,5.3,0,0,2018
26,5,1.00,8.0,0,1,2018
26,5,1.00,4.4,0,1,2018
26,5,1.00,10.2,0,3,2018
26,5,1.00,14.7,0,4,2018
26,5,1.00,13.7,0,4,2018
26,5,1.00,18.2,0,6,2018
26,5,1.00,26.3,0,7,2018
26,5,1.00,19.0,0,7,2018
26,5,1.00,5.5,0,9,2018
26,5,1.00,7.9,0,10,2018
26,5,1.00,2.2,0,10,2018
26,5,1.00,2.9,0,12,2018
26,5,1.00,14.0,0,13,2018
26,5,1.00,10.1,0,13,2018
26,5,1.00,10.7,0,15,2018
26,5,1.00,11.4,0,16,2018
26,5,1.00,10.5,0,16,2018
26,5,1.00,10.9,0,18,2018
26,5,1.00,9.4,0,19,2018
26,5,1.00,9.5,0,19,2018
26,5,1.00,11.0,0,21,2018
26,5,1.00,8.6,0,22,2018
26,5,1.00,10.1,0,22,2018
27,5,1.00,10.5,0,0,2018
27,5,1.00,10.6,0,1,2018
27,5,1.00,3.4,0,1,2018
27,5,1.00,7.9,0,3,2018
27,5,1.00,8.9,0,4,2018
27,5,1.00,15.9,0,4,2018
27,5,1.00,14.3,0,6,2018
27,5,1.00,9.1,0,7,2018
27,5,1.00,3.3,0,7,2018
27,5,1.00,9.6,0,9,2018
27,5,1.00,7.4,0,10,2018
27,5,1.00,4.8,0,10,2018
27,5,1.00,8.5,0,12,2018
27,5,1.00,16.5,0,13,2018
27,5,1.00,14.3,0,13,2018
27,5,1.00,4.6,0,15,2018
27,5,1.00,4.7,0,16,2018
27,5,1.00,2.8,0,16,2018
27,5,1.00,4.9,0,18,2018
27,5,1.00,11.4,0,19,2018
27,5,1.00,12.2,0,19,2018
27,5,1.00,10.9,0,21,2018
27,5,1.00,3.0,0,22,2018
27,5,1.00,5.9,0,23,2018
28,5,1.00,3.1,0,0,2018
28,5,1.00,2.4,0,1,2018
28,5,1.00,3.6,0,2,2018
28,5,1.00,6.9,0,3,2018
28,5,1.00,7.4,0,4,2018
28,5,1.00,9.0,0,5,2018
28,5,1.00,10.4,0,6,2018
28,5,1.00,12.6,0,7,2018
28,5,1.00,6.9,0,8,2018
28,5,1.00,2.5,0,10,2018
28,5,1.00,7.1,0,11,2018
28,5,1.00,11.6,0,12,2018
28,5,1.00,9.7,0,13,2018
28,5,1.00,6.5,0,14,2018
28,5,1.00,7.7,0,15,2018
28,5,1.00,3.5,0,16,2018
28,5,1.00,2.5,0,17,2018
28,5,1.00,2.4,0,18,2018
28,5,1.00,1.8,0,19,2018
28,5,1.00,7.1,0,20,2018
28,5,1.00,10.5,0,21,2018
28,5,1.00,7.5,0,22,2018
28,5,1.00,7.6,0,23,2018
29,5,1.00,2.6,0,0,2018
29,5,1.00,1.4,0,1,2018
29,5,1.00,7.8,0,2,2018
29,5,1.00,6.3,0,3,2018
29,5,1.00,8.3,0,4,2018
29,5,1.00,8.8,0,5,2018
29,5,1.00,11.5,0,6,2018
29,5,1.00,10.4,0,7,2018
29,5,1.00,4.6,0,8,2018
29,5,1.00,4.1,0,9,2018
29,5,1.00,8.4,0,10,2018
29,5,1.00,8.9,0,11,2018
29,5,1.00,9.7,0,12,2018
29,5,1.00,10.5,0,13,2018
29,5,1.00,10.9,0,14,2018
29,5,1.00,6.8,0,15,2018
29,5,1.00,6.3,0,16,2018
29,5,1.00,2.2,0,17,2018
29,5,1.00,1.9,0,18,2018
29,5,1.00,4.9,0,19,2018
29,5,1.00,8.1,0,20,2018
29,5,1.00,9.8,0,21,2018
29,5,1.00,9.2,0,22,2018
29,5,1.00,4.7,0,23,2018
30,5,1.00,5.5,0,0,2018
30,5,1.00,5.2,0,1,2018
30,5,1.00,4.2,0,2,2018
30,5,1.00,5.9,0,3,2018
30,5,1.00,6.6,0,4,2018
30,5,1.00,6.0,0,5,2018
30,5,1.00,6.4,0,6,2018
30,5,1.00,5.5,0,7,2018
30,5,1.00,4.4,0,8,2018
30,5,1.00,3.7,0,9,2018
30,5,1.00,5.7,0,10,2018
30,5,1.00,6.5,0,11,2018
30,5,1.00,3.2,0,12,2018
30,5,1.00,12.5,0,13,2018
30,5,1.00,12.0,0,14,2018
30,5,1.00,2.2,0,15,2018
30,5,1.00,1.7,0,16,2018
30,5,1.00,1.7,0,17,2018
30,5,1.00,2.2,0,18,2018
30,5,1.00,2.0,0,19,2018
30,5,1.00,6.6,0,20,2018
30,5,1.00,6.2,0,21,2018
30,5,1.00,6.3,0,22,2018
30,5,1.00,7.1,0,23,2018
31,5,1.00,1.5,0,0,2018
31,5,1.00,1.5,0,1,2018
31,5,1.00,3.3,0,2,2018
31,5,1.00,7.4,0,3,2018
31,5,1.00,9.8,0,4,2018
31,5,1.00,16.0,0,5,2018
31,5,1.00,15.2,0,6,2018
31,5,1.00,12.7,0,7,2018
31,5,1.00,1.8,0,8,2018
31,5,1.00,2.2,0,9,2018
31,5,1.00,3.7,0,10,2018
31,5,1.00,3.5,0,11,2018
31,5,1.00,5.6,0,12,2018
31,5,1.00,7.3,0,13,2018
31,5,1.00,13.1,0,14,2018
31,5,1.00,12.8,0,15,2018
31,5,1.00,12.3,0,16,2018
31,5,1.00,2.5,0,17,2018
31,5,1.00,2.9,0,18,2018
31,5,1.00,2.6,0,19,2018
31,5,1.00,2.6,0,20,2018
31,5,1.00,7.4,0,21,2018
31,5,1.00,7.2,0,22,2018
31,5,1.00,6.2,0,23,2018
1,6,1.00,2.0,0,0,2018
1,6,1.00,2.0,0,1,2018
1,6,1.00,2.1,0,2,2018
1,6,1.00,13.3,0,3,2018
1,6,1.00,17.5,0,4,2018
1,6,1.00,18.9,0,5,2018
1,6,1.00,16.5,0,6,2018
1,6,1.00,11.5,0,7,2018
1,6,1.00,16.6,0,8,2018
1,6,1.00,1.9,0,9,2018
1,6,1.00,2.6,0,10,2018
1,6,1.00,2.6,0,11,2018
1,6,1.00,10.7,0,12,2018
1,6,1.00,9.9,0,13,2018
1,6,1.00,6.5,0,14,2018
1,6,1.00,5.7,0,15,2018
1,6,1.00,2.0,0,16,2018
1,6,1.00,2.1,0,17,2018
1,6,1.00,2.5,0,18,2018
1,6,1.00,2.9,0,19,2018
1,6,1.00,13.2,0,20,2018
1,6,1.00,17.6,0,21,2018
1,6,1.00,8.7,0,22,2018
1,6,1.00,7.6,0,23,2018
2,6,1.00,8.5,0,0,2018
2,6,0.00,7.7,0,1,2018
2,6,1.00,9.9,0,2,2018
2,6,1.00,11.2,0,3,2018
2,6,1.00,15.4,0,4,2018
2,6,1.00,18.2,0,5,2018
2,6,1.00,21.3,0,6,2018
2,6,1.00,21.9,0,7,2018
2,6,1.00,11.9,0,8,2018
2,6,1.00,1.7,0,9,2018
2,6,1.00,1.7,0,10,2018
2,6,1.00,2.4,0,11,2018
2,6,1.00,2.1,0,12,2018
2,6,1.00,2.0,0,13,2018
2,6,0.00,9.8,0,14,2018
2,6,0.00,9.4,0,15,2018
2,6,1.00,10.4,0,16,2018
2,6,1.00,3.0,0,17,2018
2,6,1.00,3.5,0,18,2018
2,6,1.00,2.9,0,19,2018
2,6,1.00,2.9,0,20,2018
2,6,1.00,8.6,0,21,2018
2,6,1.00,5.4,0,22,2018
2,6,1.00,5.4,0,23,2018
3,6,1.00,5.2,0,0,2018
3,6,1.00,5.5,0,1,2018
3,6,1.00,6.2,0,2,2018
3,6,1.00,16.6,0,3,2018
3,6,1.00,11.3,0,4,2018
3,6,1.00,27.0,0,5,2018
3,6,1.00,18.1,0,6,2018
3,6,1.00,17.7,0,7,2018
3,6,1.00,22.9,0,8,2018
3,6,1.00,6.6,0,9,2018
3,6,1.00,4.6,0,10,2018
3,6,1.00,5.2,0,11,2018
3,6,1.00,6.9,0,12,2018
3,6,1.00,9.1,0,13,2018
3,6,1.00,17.2,0,14,2018
3,6,1.00,3.1,0,15,2018
3,6,1.00,3.1,0,16,2018
3,6,1.00,2.7,0,17,2018
3,6,1.00,2.4,0,18,2018
3,6,1.00,4.1,0,19,2018
3,6,1.00,10.3,0,20,2018
3,6,1.00,9.7,0,21,2018
3,6,1.00,6.2,0,22,2018
3,6,1.00,3.9,0,23,2018
4,6,1.00,4.5,0,0,2018
4,6,1.00,4.4,0,1,2018
4,6,1.00,8.8,0,2,2018
4,6,1.00,10.8,0,3,2018
4,6,1.00,13.0,0,4,2018
4,6,1.00,21.4,0,5,2018
4,6,1.00,22.9,0,6,2018
4,6,1.00,22.2,0,7,2018
4,6,1.00,18.1,0,8,2018
4,6,1.00,4.4,0,9,2018
4,6,1.00,4.3,0,10,2018
4,6,1.00,10.7,0,11,2018
4,6,1.00,7.8,0,12,2018
4,6,1.00,9.5,0,13,2018
4,6,1.00,10.0,0,14,2018
4,6,1.00,10.7,0,15,2018
4,6,1.00,11.2,0,16,2018
4,6,1.00,11.4,0,17,2018
4,6,0.00,14.5,0,18,2018
4,6,0.00,13.1,0,19,2018
4,6,0.00,14.2,0,20,2018
4,6,0.00,10.1,0,21,2018
4,6,0.00,12.1,0,22,2018
4,6,0.00,11.5,0,23,2018
5,6,0.00,12.1,0,0,2018
5,6,1.00,12.1,0,1,2018
5,6,1.00,14.4,0,2,2018
5,6,1.00,18.8,0,3,2018
5,6,1.00,16.3,0,4,2018
5,6,1.00,18.0,0,5,2018
5,6,1.00,17.9,0,6,2018
5,6,0.00,12.8,0,7,2018
5,6,0.00,10.2,0,8,2018
5,6,0.00,9.8,0,9,2018
5,6,0.00,8.3,0,10,2018
5,6,0.00,8.7,0,11,2018
5,6,0.00,8.7,0,12,2018
5,6,0.00,10.2,0,13,2018
5,6,0.00,10.0,0,14,2018
5,6,0.00,11.3,0,15,2018
5,6,0.00,11.0,0,16,2018
5,6,0.00,9.1,0,17,2018
5,6,0.00,9.1,0,18,2018
5,6,0.00,11.9,0,19,2018
5,6,0.00,10.8,0,20,2018
5,6,0.00,9.5,0,21,2018
5,6,0.00,9.8,0,22,2018
5,6,0.00,9.2,0,23,2018
6,6,0.00,7.5,0,0,2018
6,6,0.00,10.4,0,2,2018
6,6,1.00,14.9,0,3,2018
6,6,1.00,12.2,0,4,2018
6,6,1.00,12.0,0,5,2018
6,6,1.00,12.8,0,6,2018
6,6,0.00,8.2,0,7,2018
6,6,0.00,6.7,0,8,2018
6,6,0.00,7.7,0,9,2018
6,6,0.00,6.9,0,10,2018
6,6,0.00,6.7,0,11,2018
6,6,0.00,7.1,0,12,2018
6,6,0.00,7.1,0,13,2018
6,6,0.00,7.6,0,14,2018
6,6,0.00,15.5,0,17,2018
6,6,0.00,10.1,0,18,2018
6,6,0.00,10.5,0,19,2018
6,6,0.00,7.2,0,20,2018
6,6,0.00,8.8,0,21,2018
6,6,0.00,19.3,0,22,2018
6,6,0.00,13.4,0,23,2018
7,6,0.00,7.2,0,0,2018
7,6,0.00,7.9,0,1,2018
7,6,1.00,14.4,0,3,2018
7,6,1.00,17.7,0,4,2018
7,6,1.00,17.5,0,5,2018
7,6,1.00,16.8,0,6,2018
7,6,1.00,15.9,0,7,2018
7,6,0.00,5.4,0,8,2018
7,6,1.00,5.5,0,9,2018
7,6,1.00,5.5,0,10,2018
7,6,0.00,5.4,0,11,2018
7,6,0.00,5.8,0,12,2018
7,6,0.00,10.6,0,13,2018
7,6,0.00,10.1,0,14,2018
7,6,0.00,13.0,0,15,2018
7,6,0.00,14.8,0,16,2018
