Date,Day,Month,PM10_mask,PM2.5,Retrospective,UTC Hour,Year,latitude,longitude
2018-02-09,9,2,0.00,66.0,0,17,2018,18.7904,98.9847
2018-02-09,9,2,0.00,67.3,0,18,2018,18.7904,98.9847
2018-02-09,9,2,0.00,65.8,0,19,2018,18.7904,98.9847
2018-02-09,9,2,0.00,51.1,0,20,2018,18.7904,98.9847
2018-02-09,9,2,0.00,47.2,0,21,2018,18.7904,98.9847
2018-02-09,9,2,0.00,46.5,0,22,2018,18.7904,98.9847
2018-02-09,9,2,0.00,49.6,0,23,2018,18.7904,98.9847
2018-02-10,10,2,0.00,47.4,0,0,2018,18.7904,98.9847
2018-02-10,10,2,0.00,42.0,0,1,2018,18.7904,98.9847
2018-02-10,10,2,0.00,37.9,0,2,2018,18.7904,98.9847
2018-02-10,10,2,0.00,40.5,0,3,2018,18.7904,98.9847
2018-02-10,10,2,0.00,50.1,0,4,2018,18.7904,98.9847
2018-02-10,10,2,0.00,43.3,0,5,2018,18.7904,98.9847
2018-02-10,10,2,0.00,44.6,0,6,2018,18.7904,98.9847
2018-02-10,10,2,0.00,41.6,0,7,2018,18.7904,98.9847
2018-02-10,10,2,0.00,36.3,0,8,2018,18.7904,98.9847
2018-02-10,10,2,0.00,40.4,0,9,2018,18.7904,98.9847
2018-02-10,10,2,0.00,40.7,0,10,2018,18.7904,98.9847
2018-02-10,10,2,0.00,33.6,0,11,2018,18.7904,98.9847
2018-02-10,10,2,0.00,29.4,0,12,2018,18.7904,98.9847
2018-02-10,10,2,0.00,36.1,0,13,2018,18.7904,98.9847
2018-02-10,10,2,0.00,44.1,0,14,2018,18.7904,98.9847
2018-02-10,10,2,0.00,54.4,0,15,2018,18.7904,98.9847
2018-02-10,10,2,0.00,54.7,0,16,2018,18.7904,98.9847
2018-02-10,10,2,0.00,46.3,0,17,2018,18.7904,98.9847
2018-02-10,10,2,0.00,45.3,0,18,2018,18.7904,98.9847
2018-02-10,10,2,0.00,45.1,0,19,2018,18.7904,98.9847
2018-02-10,10,2,0.00,50.7,0,20,2018,18.7904,98.9847
2018-02-10,10,2,0.00,54.0,0,21,2018,18.7904,98.9847
2018-02-10,10,2,0.00,48.7,0,22,2018,18.7904,98.9847
2018-02-10,10,2,0.00,43.0,0,23,2018,18.7904,98.9847
2018-02-11,11,2,0.00,40.2,0,0,2018,18.7904,98.9847
2018-02-11,11,2,0.00,50.2,0,1,2018,18.7904,98.9847
2018-02-11,11,2,0.00,51.0,0,2,2018,18.7904,98.9847
2018-02-11,11,2,0.00,51.5,0,3,2018,18.7904,98.9847
2018-02-11,11,2,0.00,46.0,0,4,2018,18.7904,98.9847
2018-02-11,11,2,0.00,41.6,0,5,2018,18.7904,98.9847
2018-02-11,11,2,0.00,40.3,0,6,2018,18.7904,98.9847
2018-02-11,11,2,0.00,37.0,0,7,2018,18.7904,98.9847
2018-02-11,11,2,0.00,35.7,0,10,2018,18.7904,98.9847
2018-02-11,11,2,0.00,35.7,0,11,2018,18.7904,98.9847
2018-02-11,11,2,0.00,59.4,0,15,2018,18.7904,98.9847
2018-02-11,11,2,0.00,63.4,0,16,2018,18.7904,98.9847
2018-02-11,11,2,0.00,63.2,0,17,2018,18.7904,98.9847
2018-02-11,11,2,0.00,57.7,0,18,2018,18.7904,98.9847
2018-02-11,11,2,0.00,57.7,0,19,2018,18.7904,98.9847
2018-02-11,11,2,0.00,57.5,0,20,2018,18.7904,98.9847
2018-02-11,11,2,0.00,59.9,0,21,2018,18.7904,98.9847
2018-02-11,11,2,0.00,54.0,0,22,2018,18.7904,98.9847
2018-02-11,11,2,0.00,47.5,0,23,2018,18.7904,98.9847
2018-02-12,12,2,0.00,53.4,0,0,2018,18.7904,98.9847
2018-02-12,12,2,0.00,59.9,0,4,2018,18.7904,98.9847
2018-02-12,12,2,0.00,59.9,0,5,2018,18.7904,98.9847
2018-02-12,12,2,0.00,56.4,0,6,2018,18.7904,98.9847
2018-02-12,12,2,0.00,53.0,0,7,2018,18.7904,98.9847
2018-02-12,12,2,0.00,52.5,0,8,2018,18.7904,98.9847
2018-02-12,12,2,0.00,56.5,0,9,2018,18.7904,98.9847
2018-02-12,12,2,0.00,51.9,0,10,2018,18.7904,98.9847
2018-02-12,12,2,0.00,56.0,0,11,2018,18.7904,98.9847
2018-02-12,12,2,0.00,54.1,0,12,2018,18.7904,98.9847
2018-02-12,12,2,0.00,55.9,0,13,2018,18.7904,98.9847
2018-02-12,12,2,0.00,65.1,0,14,2018,18.7904,98.9847
2018-02-12,12,2,0.00,66.8,0,15,2018,18.7904,98.9847
2018-02-12,12,2,0.00,69.0,0,16,2018,18.7904,98.9847
2018-02-12,12,2,0.00,67.2,0,17,2018,18.7904,98.9847
2018-02-12,12,2,0.00,63.5,0,18,2018,18.7904,98.9847
2018-02-12,12,2,0.00,58.6,0,19,2018,18.7904,98.9847
2018-02-12,12,2,0.00,59.2,0,20,2018,18.7904,98.9847
2018-02-12,12,2,0.00,61.9,0,22,2018,18.7904,98.9847
2018-02-12,12,2,0.00,62.9,0,23,2018,18.7904,98.9847
2018-02-13,13,2,0.00,58.8,0,0,2018,18.7904,98.9847
2018-02-13,13,2,0.00,63.8,0,1,2018,18.7904,98.9847
2018-02-13,13,2,0.00,68.9,0,2,2018,18.7904,98.9847
2018-02-13,13,2,0.00,74.3,0,3,2018,18.7904,98.9847
2018-02-13,13,2,0.00,75.7,0,4,2018,18.7904,98.9847
2018-02-13,13,2,0.00,77.4,0,5,2018,18.7904,98.9847
2018-02-13,13,2,0.00,70.3,0,6,2018,18.7904,98.9847
2018-02-13,13,2,0.00,70.3,0,7,2018,18.7904,98.9847
2018-02-13,13,2,0.00,58.3,0,8,2018,18.7904,98.9847
2018-02-13,13,2,0.00,52.8,0,9,2018,18.7904,98.9847
2018-02-13,13,2,0.00,48.0,0,10,2018,18.7904,98.9847
2018-02-13,13,2,0.00,53.8,0,11,2018,18.7904,98.9847
2018-02-13,13,2,0.00,55.7,0,12,2018,18.7904,98.9847
2018-02-13,13,2,0.00,58.5,0,13,2018,18.7904,98.9847
2018-02-13,13,2,0.00,67.5,0,14,2018,18.7904,98.9847
2018-02-13,13,2,0.00,69.9,0,15,2018,18.7904,98.9847
2018-02-13,13,2,0.00,69.2,0,16,2018,18.7904,98.9847
2018-02-13,13,2,0.00,67.2,0,17,2018,18.7904,98.9847
2018-02-13,13,2,0.00,66.1,0,18,2018,18.7904,98.9847
2018-02-13,13,2,0.00,71.0,0,19,2018,18.7904,98.9847
2018-02-13,13,2,0.00,71.0,0,20,2018,18.7904,98.9847
2018-02-13,13,2,0.00,70.9,0,21,2018,18.7904,98.9847
2018-02-13,13,2,0.00,74.9,0,22,2018,18.7904,98.9847
2018-02-13,13,2,0.00,71.8,0,23,2018,18.7904,98.9847
2018-02-14,14,2,0.00,67.0,0,0,2018,18.7904,98.9847
2018-02-14,14,2,0.00,59.3,0,1,2018,18.7904,98.9847
2018-02-14,14,2,0.00,57.1,0,2,2018,18.7904,98.9847
2018-02-14,14,2,0.00,65.1,0,3,2018,18.7904,98.9847
2018-02-14,14,2,0.00,63.3,0,4,2018,18.7904,98.9847
2018-02-14,14,2,0.00,53.9,0,8,2018,18.7904,98.9847
2018-02-14,14,2,0.00,57.3,0,9,2018,18.7904,98.9847
2018-02-14,14,2,0.00,52.8,0,10,2018,18.7904,98.9847
2018-02-14,14,2,0.00,49.8,0,11,2018,18.7904,98.9847
2018-02-14,14,2,0.00,47.6,0,12,2018,18.7904,98.9847
2018-02-14,14,2,0.00,51.2,0,13,2018,18.7904,98.9847
2018-02-14,14,2,0.00,63.7,0,14,2018,18.7904,98.9847
2018-02-14,14,2,0.00,70.7,0,15,2018,18.7904,98.9847
2018-02-14,14,2,0.00,71.8,0,16,2018,18.7904,98.9847
2018-02-14,14,2,0.00,70.7,0,19,2018,18.7904,98.9847
2018-02-14,14,2,0.00,64.2,0,20,2018,18.7904,98.9847
2018-02-14,14,2,0.00,55.6,0,21,2018,18.7904,98.9847
2018-02-14,14,2,0.00,46.8,0,22,2018,18.7904,98.9847
2018-02-14,14,2,0.00,52.9,0,23,2018,18.7904,98.9847
2018-02-15,15,2,0.00,49.6,0,0,2018,18.7904,98.9847
2018-02-15,15,2,0.00,52.6,0,1,2018,18.7904,98.9847
2018-02-15,15,2,0.00,57.1,0,2,2018,18.7904,98.9847
2018-02-15,15,2,0.00,57.0,0,3,2018,18.7904,98.9847
2018-02-15,15,2,0.00,61.6,0,4,2018,18.7904,98.9847
2018-02-15,15,2,0.00,66.8,0,5,2018,18.7904,98.9847
2018-02-15,15,2,0.00,63.6,0,6,2018,18.7904,98.9847
2018-02-15,15,2,0.00,57.6,0,7,2018,18.7904,98.9847
2018-02-15,15,2,0.00,49.5,0,8,2018,18.7904,98.9847
2018-02-15,15,2,0.00,45.6,0,9,2018,18.7904,98.9847
2018-02-15,15,2,0.00,37.6,0,10,2018,18.7904,98.9847
2018-02-15,15,2,0.00,35.0,0,11,2018,18.7904,98.9847
2018-02-15,15,2,0.00,41.1,0,12,2018,18.7904,98.9847
2018-02-15,15,2,0.00,50.2,0,13,2018,18.7904,98.9847
2018-02-15,15,2,0.00,47.9,0,14,2018,18.7904,98.9847
2018-02-15,15,2,0.00,43.1,0,15,2018,18.7904,98.9847
2018-02-15,15,2,0.00,39.3,0,16,2018,18.7904,98.9847
2018-02-15,15,2,0.00,42.8,0,17,2018,18.7904,98.9847
2018-02-15,15,2,0.00,42.6,0,18,2018,18.7904,98.9847
2018-02-15,15,2,0.00,46.4,0,19,2018,18.7904,98.9847
2018-02-15,15,2,0.00,44.0,0,20,2018,18.7904,98.9847
2018-02-15,15,2,0.00,46.6,0,21,2018,18.7904,98.9847
2018-02-15,15,2,0.00,45.2,0,22,2018,18.7904,98.9847
2018-02-15,15,2,0.00,47.1,0,23,2018,18.7904,98.9847
2018-02-16,16,2,0.00,45.5,0,0,2018,18.7904,98.9847
2018-02-16,16,2,0.00,41.1,0,1,2018,18.7904,98.9847
2018-02-16,16,2,0.00,42.9,0,2,2018,18.7904,98.9847
2018-02-16,16,2,0.00,49.4,0,3,2018,18.7904,98.9847
2018-02-16,16,2,0.00,46.6,0,4,2018,18.7904,98.9847
2018-02-16,16,2,0.00,39.9,0,5,2018,18.7904,98.9847
2018-02-16,16,2,0.00,38.1,0,6,2018,18.7904,98.9847
2018-02-16,16,2,0.00,31.5,0,7,2018,18.7904,98.9847
2018-02-16,16,2,0.00,28.6,0,8,2018,18.7904,98.9847
2018-02-16,16,2,0.00,29.1,0,9,2018,18.7904,98.9847
2018-02-16,16,2,0.00,27.7,0,10,2018,18.7904,98.9847
2018-02-16,16,2,0.00,24.0,0,11,2018,18.7904,98.9847
2018-02-16,16,2,0.00,23.0,0,12,2018,18.7904,98.9847
2018-02-16,16,2,0.00,24.7,0,13,2018,18.7904,98.9847
2018-02-16,16,2,0.00,31.4,0,14,2018,18.7904,98.9847
2018-02-16,16,2,0.00,39.5,0,15,2018,18.7904,98.9847
2018-02-16,16,2,0.00,41.5,0,16,2018,18.7904,98.9847
2018-02-16,16,2,0.00,40.4,0,17,2018,18.7904,98.9847
2018-02-16,16,2,0.00,37.2,0,18,2018,18.7904,98.9847
2018-02-16,16,2,0.00,38.7,0,19,2018,18.7904,98.9847
2018-02-16,16,2,0.00,44.3,0,20,2018,18.7904,98.9847
2018-02-16,16,2,0.00,43.7,0,21,2018,18.7904,98.9847
2018-02-16,16,2,0.00,44.7,0,22,2018,18.7904,98.9847
2018-02-16,16,2,0.00,40.4,0,23,2018,18.7904,98.9847
2018-02-17,17,2,0.00,39.0,0,0,2018,18.7904,98.9847
2018-02-17,17,2,0.00,41.5,0,1,2018,18.7904,98.9847
2018-02-17,17,2,0.00,44.0,0,2,2018,18.7904,98.9847
2018-02-17,17,2,0.00,49.3,0,3,2018,18.7904,98.9847
2018-02-17,17,2,0.00,49.6,0,4,2018,18.7904,98.9847
2018-02-17,17,2,0.00,44.2,0,5,2018,18.7904,98.9847
2018-02-17,17,2,0.00,41.0,0,6,2018,18.7904,98.9847
2018-02-17,17,2,0.00,39.8,0,7,2018,18.7904,98.9847
2018-02-17,17,2,0.00,34.5,0,8,2018,18.7904,98.9847
2018-02-17,17,2,0.00,31.0,0,9,2018,18.7904,98.9847
2018-02-17,17,2,0.00,30.6,0,10,2018,18.7904,98.9847
2018-02-17,17,2,0.00,29.3,0,11,2018,18.7904,98.9847
2018-02-17,17,2,0.00,41.1,0,13,2018,18.7904,98.9847
2018-02-17,17,2,0.00,46.4,0,14,2018,18.7904,98.9847
2018-02-17,17,2,0.00,55.4,0,15,2018,18.7904,98.9847
2018-02-17,17,2,0.00,58.0,0,16,2018,18.7904,98.9847
2018-02-17,17,2,0.00,55.8,0,18,2018,18.7904,98.9847
2018-02-17,17,2,0.00,56.2,0,19,2018,18.7904,98.9847
2018-02-17,17,2,0.00,46.5,0,20,2018,18.7904,98.9847
2018-02-17,17,2,0.00,44.2,0,21,2018,18.7904,98.9847
2018-02-17,17,2,0.00,43.0,0,22,2018,18.7904,98.9847
2018-02-17,17,2,0.00,44.6,0,23,2018,18.7904,98.9847
2018-02-18,18,2,0.00,36.7,0,0,2018,18.7904,98.9847
2018-02-18,18,2,0.00,37.2,0,1,2018,18.7904,98.9847
2018-02-18,18,2,0.00,43.2,0,2,2018,18.7904,98.9847
2018-02-18,18,2,0.00,53.8,0,3,2018,18.7904,98.9847
2018-02-18,18,2,0.00,46.3,0,4,2018,18.7904,98.9847
2018-02-18,18,2,0.00,46.8,0,5,2018,18.7904,98.9847
2018-02-18,18,2,0.00,45.4,0,6,2018,18.7904,98.9847
2018-02-18,18,2,0.00,52.4,0,7,2018,18.7904,98.9847
2018-02-18,18,2,0.00,49.8,0,8,2018,18.7904,98.9847
2018-02-18,18,2,0.00,47.7,0,10,2018,18.7904,98.9847
2018-02-18,18,2,0.00,43.4,0,11,2018,18.7904,98.9847
2018-02-18,18,2,0.00,39.5,0,12,2018,18.7904,98.9847
2018-02-18,18,2,0.00,49.6,0,13,2018,18.7904,98.9847
2018-02-18,18,2,0.00,50.6,0,14,2018,18.7904,98.9847
2018-02-18,18,2,0.00,54.6,0,15,2018,18.7904,98.9847
2018-02-18,18,2,0.00,56.9,0,16,2018,18.7904,98.9847
2018-02-18,18,2,0.00,55.7,0,17,2018,18.7904,98.9847
2018-02-18,18,2,0.00,68.9,0,18,2018,18.7904,98.9847
2018-02-18,18,2,0.00,67.5,0,19,2018,18.7904,98.9847
2018-02-18,18,2,0.00,65.2,0,20,2018,18.7904,98.9847
2018-02-18,18,2,0.00,58.8,0,21,2018,18.7904,98.9847
2018-02-18,18,2,0.00,55.3,0,22,2018,18.7904,98.9847
2018-02-18,18,2,0.00,50.5,0,23,2018,18.7904,98.9847
2018-02-19,19,2,0.00,55.2,0,0,2018,18.7904,98.9847
2018-02-19,19,2,0.00,54.0,0,1,2018,18.7904,98.9847
2018-02-19,19,2,0.00,66.0,0,2,2018,18.7904,98.9847
2018-02-19,19,2,0.00,66.5,0,3,2018,18.7904,98.9847
2018-02-19,19,2,0.00,69.0,0,4,2018,18.7904,98.9847
2018-02-19,19,2,0.00,58.3,0,5,2018,18.7904,98.9847
2018-02-19,19,2,0.00,36.4,0,8,2018,18.7904,98.9847
2018-02-19,19,2,0.00,36.5,0,9,2018,18.7904,98.9847
2018-02-19,19,2,0.00,38.7,0,10,2018,18.7904,98.9847
2018-02-19,19,2,0.00,43.0,0,11,2018,18.7904,98.9847
2018-02-19,19,2,0.00,49.8,0,12,2018,18.7904,98.9847
2018-02-19,19,2,0.00,58.9,0,13,2018,18.7904,98.9847
2018-02-19,19,2,0.00,69.1,0,14,2018,18.7904,98.9847
2018-02-19,19,2,0.00,76.5,0,15,2018,18.7904,98.9847
2018-02-19,19,2,0.00,72.6,0,16,2018,18.7904,98.9847
2018-02-19,19,2,0.00,72.0,0,17,2018,18.7904,98.9847
2018-02-19,19,2,0.00,68.1,0,18,2018,18.7904,98.9847
2018-02-19,19,2,0.00,66.5,0,19,2018,18.7904,98.9847
2018-02-19,19,2,0.00,76.9,0,20,2018,18.7904,98.9847
2018-02-19,19,2,0.00,73.3,0,21,2018,18.7904,98.9847
2018-02-19,19,2,0.00,71.0,0,22,2018,18.7904,98.9847
2018-02-19,19,2,0.00,62.7,0,23,2018,18.7904,98.9847
2018-02-20,20,2,0.00,58.8,0,0,2018,18.7904,98.9847
2018-02-20,20,2,0.00,51.6,0,1,2018,18.7904,98.9847
2018-02-20,20,2,0.00,50.0,0,2,2018,18.7904,98.9847
2018-02-20,20,2,0.00,42.7,0,3,2018,18.7904,98.9847
2018-02-20,20,2,0.00,62.0,0,4,2018,18.7904,98.9847
2018-02-20,20,2,0.00,54.3,0,5,2018,18.7904,98.9847
2018-02-20,20,2,0.00,54.5,0,6,2018,18.7904,98.9847
2018-02-20,20,2,0.00,50.2,0,7,2018,18.7904,98.9847
2018-02-20,20,2,0.00,48.7,0,8,2018,18.7904,98.9847
2018-02-20,20,2,0.00,47.4,0,9,2018,18.7904,98.9847
2018-02-20,20,2,0.00,42.1,0,10,2018,18.7904,98.9847
2018-02-20,20,2,0.00,77.0,0,11,2018,18.7904,98.9847
2018-02-20,20,2,0.00,77.0,0,12,2018,18.7904,98.9847
2018-02-20,20,2,0.00,57.7,0,13,2018,18.7904,98.9847
2018-02-20,20,2,0.00,63.6,0,14,2018,18.7904,98.9847
2018-02-20,20,2,0.00,62.4,0,15,2018,18.7904,98.9847
2018-02-20,20,2,0.00,65.6,0,16,2018,18.7904,98.9847
2018-02-20,20,2,0.00,67.2,0,17,2018,18.7904,98.9847
2018-02-20,20,2,0.00,65.8,0,18,2018,18.7904,98.9847
2018-02-20,20,2,0.00,74.5,0,19,2018,18.7904,98.9847
2018-02-20,20,2,0.00,73.5,0,20,2018,18.7904,98.9847
2018-02-20,20,2,0.00,64.1,0,21,2018,18.7904,98.9847
2018-02-20,20,2,0.00,60.7,0,22,2018,18.7904,98.9847
2018-02-20,20,2,0.00,58.1,0,23,2018,18.7904,98.9847
2018-02-21,21,2,0.00,51.8,0,0,2018,18.7904,98.9847
2018-02-21,21,2,0.00,49.2,0,1,2018,18.7904,98.9847
2018-02-21,21,2,0.00,49.8,0,2,2018,18.7904,98.9847
2018-02-21,21,2,0.00,50.0,0,3,2018,18.7904,98.9847
2018-02-21,21,2,0.00,50.3,0,4,2018,18.7904,98.9847
2018-02-21,21,2,0.00,55.4,0,5,2018,18.7904,98.9847
2018-02-21,21,2,0.00,55.7,0,6,2018,18.7904,98.9847
2018-02-21,21,2,0.00,58.2,0,7,2018,18.7904,98.9847
2018-02-21,21,2,0.00,60.3,0,8,2018,18.7904,98.9847
2018-02-21,21,2,0.00,61.1,0,9,2018,18.7904,98.9847
2018-02-21,21,2,0.00,56.4,0,10,2018,18.7904,98.9847
2018-02-21,21,2,0.00,56.4,0,11,2018,18.7904,98.9847
2018-02-21,21,2,0.00,62.0,0,12,2018,18.7904,98.9847
2018-02-21,21,2,0.00,60.6,0,13,2018,18.7904,98.9847
2018-02-21,21,2,0.00,60.7,0,14,2018,18.7904,98.9847
2018-02-21,21,2,0.00,51.3,0,15,2018,18.7904,98.9847
2018-02-21,21,2,0.00,54.7,0,16,2018,18.7904,98.9847
2018-02-21,21,2,0.00,53.1,0,17,2018,18.7904,98.9847
2018-02-21,21,2,0.00,50.1,0,18,2018,18.7904,98.9847
2018-02-21,21,2,0.00,44.2,0,19,2018,18.7904,98.9847
2018-02-21,21,2,0.00,43.8,0,20,2018,18.7904,98.9847
2018-02-21,21,2,0.00,46.8,0,21,2018,18.7904,98.9847
2018-02-21,21,2,0.00,44.3,0,23,2018,18.7904,98.9847
2018-02-22,22,2,0.00,45.1,0,0,2018,18.7904,98.9847
2018-02-22,22,2,0.00,43.0,0,1,2018,18.7904,98.9847
2018-02-22,22,2,0.00,46.8,0,3,2018,18.7904,98.9847
2018-02-22,22,2,0.00,55.0,0,4,2018,18.7904,98.9847
2018-02-22,22,2,0.00,48.7,0,5,2018,18.7904,98.9847
2018-02-22,22,2,0.00,51.2,0,6,2018,18.7904,98.9847
2018-02-22,22,2,0.00,43.0,0,7,2018,18.7904,98.9847
2018-02-22,22,2,0.00,40.0,0,8,2018,18.7904,98.9847
2018-02-22,22,2,0.00,34.9,0,9,2018,18.7904,98.9847
2018-02-22,22,2,0.00,31.0,0,10,2018,18.7904,98.9847
2018-02-22,22,2,0.00,25.6,0,11,2018,18.7904,98.9847
2018-02-22,22,2,0.00,25.9,0,12,2018,18.7904,98.9847
2018-02-22,22,2,0.00,34.6,0,13,2018,18.7904,98.9847
2018-02-22,22,2,0.00,38.6,0,14,2018,18.7904,98.9847
2018-02-22,22,2,0.00,52.6,0,15,2018,18.7904,98.9847
2018-02-22,22,2,0.00,51.3,0,16,2018,18.7904,98.9847
2018-02-22,22,2,0.00,50.0,0,17,2018,18.7904,98.9847
2018-02-22,22,2,0.00,44.2,0,18,2018,18.7904,98.9847
2018-02-22,22,2,0.00,45.2,0,19,2018,18.7904,98.9847
2018-02-22,22,2,0.00,45.6,0,20,2018,18.7904,98.9847
2018-02-22,22,2,0.00,46.1,0,21,2018,18.7904,98.9847
2018-02-22,22,2,0.00,46.1,0,22,2018,18.7904,98.9847
2018-02-22,22,2,0.00,44.7,0,23,2018,18.7904,98.9847
2018-02-23,23,2,0.00,41.4,0,0,2018,18.7904,98.9847
2018-02-23,23,2,0.00,42.6,0,1,2018,18.7904,98.9847
2018-02-23,23,2,0.00,42.8,0,2,2018,18.7904,98.9847
2018-02-23,23,2,0.00,34.1,0,3,2018,18.7904,98.9847
2018-02-23,23,2,0.00,38.3,0,4,2018,18.7904,98.9847
2018-02-23,23,2,0.00,32.3,0,5,2018,18.7904,98.9847
2018-02-23,23,2,0.00,32.3,0,6,2018,18.7904,98.9847
2018-02-23,23,2,0.00,29.4,0,7,2018,18.7904,98.9847
2018-02-23,23,2,0.00,21.9,0,8,2018,18.7904,98.9847
2018-02-23,23,2,0.00,27.8,0,9,2018,18.7904,98.9847
2018-02-23,23,2,0.00,28.2,0,10,2018,18.7904,98.9847
2018-02-23,23,2,0.00,28.1,0,11,2018,18.7904,98.9847
2018-02-23,23,2,0.00,30.6,0,12,2018,18.7904,98.9847
2018-02-23,23,2,0.00,33.6,0,13,2018,18.7904,98.9847
2018-02-23,23,2,0.00,31.5,0,14,2018,18.7904,98.9847
2018-02-23,23,2,0.00,39.0,0,15,2018,18.7904,98.9847
2018-02-23,23,2,0.00,40.2,0,16,2018,18.7904,98.9847
2018-02-23,23,2,0.00,38.9,0,17,2018,18.7904,98.9847
2018-02-23,23,2,0.00,39.9,0,18,2018,18.7904,98.9847
2018-02-23,23,2,0.00,40.0,0,19,2018,18.7904,98.9847
2018-02-23,23,2,0.00,36.4,0,20,2018,18.7904,98.9847
2018-02-23,23,2,0.00,37.2,0,21,2018,18.7904,98.9847
2018-02-23,23,2,0.00,35.8,0,22,2018,18.7904,98.9847
2018-02-23,23,2,0.00,36.4,0,23,2018,18.7904,98.9847
2018-02-24,24,2,0.00,36.0,0,0,2018,18.7904,98.9847
2018-02-24,24,2,0.00,44.8,0,1,2018,18.7904,98.9847
2018-02-24,24,2,0.00,45.8,0,2,2018,18.7904,98.9847
2018-02-24,24,2,0.00,47.4,0,3,2018,18.7904,98.9847
2018-02-24,24,2,0.00,54.4,0,4,2018,18.7904,98.9847
2018-02-24,24,2,0.00,47.3,0,5,2018,18.7904,98.9847
2018-02-24,24,2,0.00,44.3,0,6,2018,18.7904,98.9847
2018-02-24,24,2,0.00,34.3,0,7,2018,18.7904,98.9847
2018-02-24,24,2,0.00,27.7,0,8,2018,18.7904,98.9847
2018-02-24,24,2,0.00,27.3,0,9,2018,18.7904,98.9847
2018-02-24,24,2,0.00,25.6,0,10,2018,18.7904,98.9847
2018-02-24,24,2,0.00,24.2,0,11,2018,18.7904,98.9847
2018-02-24,24,2,0.00,24.5,0,12,2018,18.7904,98.9847
2018-02-24,24,2,0.00,25.9,0,13,2018,18.7904,98.9847
2018-02-24,24,2,0.00,31.3,0,14,2018,18.7904,98.9847
2018-02-24,24,2,0.00,58.5,0,15,2018,18.7904,98.9847
2018-02-24,24,2,0.00,42.7,0,16,2018,18.7904,98.9847
2018-02-24,24,2,0.00,44.6,0,17,2018,18.7904,98.9847
2018-02-24,24,2,0.00,47.1,0,18,2018,18.7904,98.9847
2018-02-24,24,2,0.00,57.5,0,19,2018,18.7904,98.9847
2018-02-24,24,2,0.00,54.6,0,20,2018,18.7904,98.9847
2018-02-24,24,2,0.00,48.3,0,21,2018,18.7904,98.9847
2018-02-24,24,2,0.00,45.4,0,22,2018,18.7904,98.9847
2018-02-24,24,2,0.00,41.0,0,23,2018,18.7904,98.9847
2018-02-25,25,2,0.00,37.5,0,0,2018,18.7904,98.9847
2018-02-25,25,2,0.00,40.1,0,1,2018,18.7904,98.9847
2018-02-25,25,2,0.00,39.2,0,2,2018,18.7904,98.9847
2018-02-25,25,2,0.00,40.8,0,3,2018,18.7904,98.9847
2018-02-25,25,2,0.00,34.9,0,4,2018,18.7904,98.9847
2018-02-25,25,2,0.00,33.9,0,5,2018,18.7904,98.9847
2018-02-25,25,2,0.00,34.2,0,6,2018,18.7904,98.9847
2018-02-25,25,2,0.00,30.0,0,7,2018,18.7904,98.9847
2018-02-25,25,2,0.00,42.2,0,8,2018,18.7904,98.9847
2018-02-25,25,2,0.00,31.6,0,9,2018,18.7904,98.9847
2018-02-25,25,2,0.00,32.6,0,10,2018,18.7904,98.9847
2018-02-25,25,2,0.00,33.2,0,11,2018,18.7904,98.9847
2018-02-25,25,2,0.00,29.6,0,12,2018,18.7904,98.9847
2018-02-25,25,2,0.00,30.6,0,13,2018,18.7904,98.9847
2018-02-25,25,2,0.00,29.3,0,14,2018,18.7904,98.9847
2018-02-25,25,2,0.00,35.2,0,15,2018,18.7904,98.9847
2018-02-25,25,2,0.00,45.6,0,16,2018,18.7904,98.9847
2018-02-25,25,2,0.00,49.5,0,17,2018,18.7904,98.9847
2018-02-25,25,2,0.00,50.0,0,18,2018,18.7904,98.9847
2018-02-25,25,2,0.00,49.9,0,19,2018,18.7904,98.9847
2018-02-25,25,2,0.00,49.1,0,20,2018,18.7904,98.9847
2018-02-25,25,2,0.00,51.4,0,21,2018,18.7904,98.9847
2018-02-25,25,2,0.00,55.9,0,22,2018,18.7904,98.9847
2018-02-25,25,2,0.00,56.3,0,23,2018,18.7904,98.9847
2018-02-26,26,2,0.00,58.3,0,1,2018,18.7904,98.9847
2018-02-26,26,2,0.00,57.3,0,2,2018,18.7904,98.9847
2018-02-26,26,2,0.00,60.2,0,3,2018,18.7904,98.9847
2018-02-26,26,2,0.00,58.2,0,4,2018,18.7904,98.9847
2018-02-26,26,2,0.00,56.4,0,5,2018,18.7904,98.9847
2018-02-26,26,2,0.00,53.9,0,6,2018,18.7904,98.9847
2018-02-26,26,2,0.00,52.6,0,7,2018,18.7904,98.9847
2018-02-26,26,2,0.00,58.4,0,8,2018,18.7904,98.9847
2018-02-26,26,2,0.00,59.9,0,9,2018,18.7904,98.9847
2018-02-26,26,2,0.00,48.8,0,10,2018,18.7904,98.9847
2018-02-26,26,2,0.00,37.5,0,16,2018,18.7904,98.9847
2018-02-26,26,2,0.00,31.4,0,17,2018,18.7904,98.9847
2018-02-26,26,2,0.00,32.4,0,18,2018,18.7904,98.9847
2018-02-26,26,2,0.00,30.0,0,20,2018,18.7904,98.9847
2018-02-26,26,2,0.00,31.0,0,21,2018,18.7904,98.9847
2018-02-26,26,2,0.00,33.1,0,22,2018,18.7904,98.9847
2018-02-26,26,2,0.00,38.0,0,23,2018,18.7904,98.9847
